UniqueCount	AmbigCount
0	0
0	0
0	0
0	0
5	1886
0	1760
0	1678
120	1128
11	1006
0	727
0	312
837	0
0	3
3	2
2	7
0	6
3	4
10	1
1	1655
0	1665
0	1550
1	1104
0	1112
0	971
0	944
17	332
0	853
4	681
0	298
1	353
0	412
1	301
10	286
6	85
0	90
5	108
29	140
44	26
3	5
17	5
0	111
0	81
21	103
0	103
4	20
7	105
0	5
3	26
5	799
18	767
12	565
0	488
4	34
1	0
12	89
6	116
4	32
53	158
0	69
36	36
0	41
0	1
7	780
17	365
11	192
0	472
25	535
0	466
0	720
0	692
0	476
0	515
0	702
0	177
0	687
0	519
95	493
3	441
1	491
0	719
3	528
0	481
0	592
0	623
0	236
0	159
7	122
0	506
0	159
0	0
0	243
0	177
0	162
0	149
1	323
0	28
4	54
0	255
1	164
0	172
0	217
0	187
0	196
1	21
1	7
0	182
29	0
1	332
0	394
147	447
0	276
0	129
0	178
0	142
0	103
0	76
0	83
1	52
13	31
1	146
255	181
6	62
1	0
1	1676
43	1713
0	1190
1	352
0	389
9	275
6	189
0	0
16	132
0	46
1	59
0	64
0	45
0	63
0	23
0	20
2	26
0	1
0	1
2	1599
53	1469
5	1471
6	1534
55	359
1	149
1	0
102	2777
8	3017
42	1783
6	3376
0	5843
0	3782
3	2377
18	4481
0	4745
0	2058
7	2492
0	941
2	1002
10	813
3	1054
0	1314
58	336
4	457
34	182
4	271
0	229
0	659
28	702
0	56
0	50
0	677
8	689
0	304
82	1783
2	1188
163	1532
77	243
79	627
0	26
0	322
265	55
0	15
0	15
0	15
0	4
1	2
2	0
2	0
5	2
3	4
0	2
0	6
0	45
0	275
26	316
5	15
15	209
0	1
2	4
196	1910
118	1828
2	385
94	1192
63	919
5	9
0	5
16	2235
0	2153
0	2093
0	2093
4	117
15	421
4	421
1	2
0	2
4	1
137	1978
7	1461
1	586
799	259
77	8
0	0
350	0
223	0
0	271
2	268
0	262
0	275
10	271
0	273
0	271
6	55
0	30
0	266
0	34
0	234
0	63
1	23
0	26
0	272
0	179
0	14
0	253
1	238
0	16
5	8
5	237
2	19
1	12
0	19
1	61
0	99
0	81
5	79
0	34
0	28
2	14
0	5
2	13
2	13
0	10
0	6
0	8
0	8
1	0
1	2
162	2081
0	1991
0	1906
0	1884
6	1732
0	1640
3	1644
2	1644
0	574
32	2
12	399
1	2924
5	2899
47	1010
58	377
0	2
0	2
0	11
0	1404
177	1271
0	443
3	1154
0	1302
0	1155
0	1335
0	1384
0	1294
0	1405
0	1272
35	90
0	182
0	72
0	6
0	253
0	20
0	104
0	315
3	322
6	200
4	48
0	36
8	35
5	2
12	2
8	369
36	82
9	356
0	0
0	1
0	2343
0	2272
13	2125
9	1224
12	67
0	479
2	328
0	214
0	467
1	247
10	209
1	349
54	455
1	407
7	400
13	224
0	0
40	10301
0	9456
0	10633
67	1777
2	3207
7	1648
1	2239
3	1390
0	85
0	518
14	0
0	0
0	0
2	0
0	0
0	60
0	50
0	23
1	20
7	21
0	2
4	4
0	2
0	1
0	2
15	26
0	6
1	1
2	9
0	0
1	2
0	31
0	19
0	19
0	24
0	28
2	26
0	10
0	29
1	25
0	19
0	0
0	28
1	16
0	9
1	21
0	7
0	6
0	6
2	13
2	1
0	1
2	775
0	159
0	56
1	35
0	35
1	41
1	655
2	71
0	599
0	119
0	155
0	126
0	155
0	126
0	180
0	173
0	138
1	92
0	76
0	133
1	43
6	10
0	579
1	146
1	455
2	408
1	71
13	0
4	0
1	246
3	244
1	398
0	439
0	305
259	487
0	280
0	401
0	397
4	409
37	385
0	243
0	493
0	1
0	1
1	0
3499	244
0	0
0	81
15	163
3	119
3	0
2	98
54	2
0	2
9	116
0	13
9	1
26	60
0	26
74	83
0	87
50	37
0	34
0	28
1	1666
0	368
0	1956
13	697
32	75
3	1389
27	609
248	1004
12	452
127	856
0	874
0	834
1	241
0	105
6	49
3	54
3	72
0	0
0	2
0	2
0	2
0	2
0	2
2	0
5	0
0	1
0	1
1	1062
0	959
0	712
4	215
8	90
3	48
5	54
3	156
2	305
4	114
1	18
1	30
371	0
199	0
0	1
0	1
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	3
0	3
0	1
0	0
0	0
0	0
0	0
0	0
0	72
0	81
3	368
0	370
0	379
0	372
1	138
0	380
0	111
0	47
3	39
0	44
0	359
4	32
2	324
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
120	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
4	14
0	13
0	5
0	11
40	46
0	1
0	2
8	29
2	433
1	38
0	550
0	428
239	559
0	0
0	0
3	1
0	354
3	3
0	0
0	390
0	125
2	23
90	191
0	191
1	184
0	41
2	26
0	45
12	142
1	0
2	13
3	21
0	1
1	17
0	2
0	2
1	1
0	0
10	0
78	696
0	696
164	894
18	895
306	142
5	536
0	211
0	141
0	65
1	378
0	302
4	108
0	574
0	517
0	299
0	529
0	526
1	0
0	238
0	241
0	280
0	272
0	543
8	182
7	24
0	267
0	0
0	148
17	54
0	1007
920	1648
5	39
0	0
1	1082
16	1055
7	263
1	437
1	148
5	117
2	9
0	0
0	0
8	16
2	6
3	16
1749	458
5	452
4	154
0	0
0	0
371	1345
1	73
2	211
8	198
0	129
0	198
1	837
5	133
0	314
2	120
2	341
0	32
1	527
0	537
3	521
0	520
4	526
0	528
0	525
0	516
0	78
11	43
2	119
9	633
0	643
164	631
0	1
11	11
11	7
0	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
5	10
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	2
0	0
0	0
1	3
0	0
0	0
0	0
2	141
9	153
0	402
1	442
5	459
0	383
5	21
1	25
19	32
0	256
6	37
0	16
0	117
4	0
0	38
0	5
8	2
0	116
0	113
0	32
0	29
2	39
0	10
0	116
0	1
0	12
1	110
0	46
1	0
3	14
26	48
0	6
0	38
0	30
0	34
0	5
3	4748
3829	10069
333	10086
0	9850
3	7890
5	7130
1	4758
0	4751
0	0
18	9
0	6
3	77
7	8
8	75
0	1
1	3
0	15
1	12
1349	3888
0	111
39	3774
6	1501
28	52
40	52
0	0
528	0
2	1725
0	1677
0	1677
0	1677
0	1630
0	1630
0	1745
0	1745
0	959
1	18
7	0
1	4
0	3
0	1
16	10
0	3
0	3
0	5
0	6
0	0
0	0
0	0
0	0
2	0
0	1
0	1
0	1
0	2
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	1
0	83
24	111
0	62
1	65
0	65
0	62
0	54
0	48
0	32
0	53
0	39
0	38
0	45
1	52
0	10
0	32
0	18
0	14
0	21
0	10
0	346
1	356
0	356
1	360
0	358
0	358
1	188
0	287
0	309
0	311
0	311
5	239
0	0
1151	258
6	172
3	78
0	0
0	0
0	29
1	45
0	2
0	2
0	0
0	0
0	221
5	190
2	592
0	166
99	348
35	205
0	225
0	128
0	960
62	1054
0	205
2	208
0	171
0	87
1099	203
0	203
76	347
25	2
4	319
55	83
0	227
7	226
26	201
6	54
29	1869
1	1014
27	2953
2	2017
1	369
40	649
1	563
2	205
10	393
2	267
5	185
5	13
0	0
0	12
0	0
0	0
0	5
21	0
140	475
2	767
3	729
0	959
7	337
2	752
0	651
1	533
0	261
0	0
0	313
3	248
0	333
8	52
0	0
0	0
0	0
0	0
0	0
0	0
4	0
6	0
8	0
0	195
0	127
0	40
2574	571
48	571
27	0
4	237
2	43
0	253
0	248
0	253
0	247
1	11
1	7
0	6
0	0
0	8
0	2
0	2
0	0
94	97
0	91
2	4
0	12
0	0
0	3422
10	998
14	4654
1	4612
0	3590
26	1662
4	4545
1	4013
6	1533
8	3084
0	0
56	3
3	2
36	9
0	76
884	656
73	568
2	389
6	236
4	0
0	28
0	0
0	0
0	0
0	0
0	0
0	0
0	8
1	8
0	0
0	5
0	0
7	4042
11	3624
0	130
0	1492
4	2339
71	2698
0	252
2	169
0	296
2	52
2	47
12	40
0	198
0	0
0	0
9	570
1	37
0	0
0	0
0	84
9	42
19	55
0	0
0	2
0	0
0	0
0	0
0	1
30	49907
400	42151
2	16126
3	0
114	5287
219	5290
32	1235
17	1
23	0
0	0
0	14
0	3
0	0
0	0
0	0
7	9
0	0
0	0
0	0
0	0
3	0
12	7
0	1
1	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
357	29
4	1
0	16
626	2
0	0
0	1
3	15
0	1
12	36
1	21
0	0
264	483
0	454
0	240
95	82
0	52
0	82
0	64
3	0
15	21
0	21
0	17
0	0
0	0
649	351
11	2
365	248
3	685
7	596
6	4
7	84
0	306
0	308
3	314
0	0
0	0
132	0
6	2
0	171
0	174
0	7
1	13
4	3402
11	1477
45	3031
20	3402
1	238
0	0
6	6
0	0
293	418
0	0
16	418
0	239
0	130
18	290
242	883
0	878
2	696
0	103
8	1
8	41
58	147
0	108
2	10
1	0
0	0
0	0
0	13
0	29
2	3
1	2
47	1965
3	191
343	1841
0	0
1	0
1	46
0	315
0	306
12	221
2	139
1	0
5	315
0	58
210	1281
0	2025
126	2860
0	0
18	1265
0	2524
5	2506
0	2505
2	0
0	56
0	8
0	26
0	146
1	150
0	490
1	71
0	2
1	2
5	6
1	6
0	22
0	21
0	9
0	1363
6	12
4	574
700	3315
0	1081
0	976
10	1391
9	369
5	1313
4	402
9	0
1	91
3	48
0	200
35	304
0	30
10	179
0	99
0	180
0	15
4	217
2	11
2637	793
0	5
1	563
247	811
5	12
601	227
9	227
1	8
0	0
179	328
0	13
0	0
1	22
11	293
1	6
9	223
8	57
0	35
0	0
0	0
3	10
0	18
0	20
0	1
0	18
0	0
0	1607
83	8418
1	6178
0	2458
0	2406
2	3306
0	883
4	1734
7	1926
0	2799
1	1783
0	4761
0	2980
0	1401
0	2331
0	2637
2	1666
0	2593
7	485
0	1478
1	1375
0	1352
0	830
0	550
0	633
0	402
0	127
0	1070
0	1957
0	1392
0	605
7	321
2	190
0	778
0	450
0	250
1	3
40	158
0	158
0	0
10	4
0	3
39	1084
872	2703
5	634
6	684
1	1511
15	606
7	3621
7	3855
115	1532
3	162
9	0
54	343
0	471
2	234
0	123
41	37
12	318
0	361
4	12
7	12
10	2083
2007	2311
0	402
8	440
5	333
38	228
1	58
0	1
0	1
0	0
0	0
0	0
0	0
0	2
581	165
2	135
6	76
68	56
0	2
0	0
0	0
7	0
32	12
0	12
32	19
0	6
3	86
15	87
2	23
0	18
0	8
0	0
0	700
0	213
0	826
3	325
0	813
0	330
0	706
0	239
2	176
12	84
1	44
0	65
7	1565
0	1564
0	1240
0	1131
0	1125
9	725
60	777
8	719
18	282
60	15
2	412
1	250
0	240
24	19
0	329
2	473
2	377
0	499
0	247
0	339
0	247
0	313
0	126
3	108
2	4
3	4
0	2
5	1
0	2
0	2
0	0
0	827
0	805
0	826
0	694
0	1
0	303
0	281
0	311
0	255
0	254
3	189
0	74
1	65
0	60
0	59
16	42
0	31
0	35
0	20
6	1
0	758
0	777
8	40
1	288
1	90
1	90
11	100
12	43
11	27
0	0
9	6
0	2
0	0
0	0
0	0
0	0
1	0
0	0
2	0
0	0
269	908
0	903
43	761
0	516
2	230
0	291
1	334
512	1459
2	189
2	311
1	122
14	729
5	4532
5	137
2	4713
0	102
10	284
3	269
0	0
0	173
61	368
29	352
0	344
0	0
16	80
2	177
1	0
1	106
0	0
0	5
0	4
0	4
0	0
0	0
0	2
0	2
0	0
0	0
0	4
0	4
0	0
0	0
0	0
0	0
0	1473
0	1477
0	11
1	12
4	1156
12	476
2	181
1	27
0	551
0	6
0	38
0	41
0	235
1	15
0	0
0	0
189	79
2	21
0	0
1	66
0	0
12	8
1	0
0	0
0	0
0	0
0	0
1	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	32
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	1
0	1
0	0
0	0
1	7
0	0
0	0
0	0
0	1
0	5
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	1
1	1010
0	1010
0	999
0	1004
2	56
2	287
0	202
0	569
0	479
0	194
0	361
0	270
0	0
0	0
0	0
1	32
3	243
0	1893
6	1729
3	159
0	46
0	19
1	1841
0	1786
1	23
0	46
0	94
0	54
1	19
0	5
0	195
0	0
0	0
0	0
91	301
0	199
0	169
0	0
19	641
0	76
0	643
0	161
8	16
0	16
0	225
1	219
0	51
6	223
1	219
0	236
0	0
1	0
0	0
0	0
1	92
0	11
0	85
0	4
0	43
2	39
0	6
0	16
2	0
37	25
1	0
0	14
1	34
0	0
3	21
0	19
0	24
0	6
1	4
0	15
1	4
0	2
0	0
0	1
30	13
748	253
4	253
0	0
5	12
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
52	417
0	451
3	379
0	416
0	120
3	243
0	162
0	147
0	114
3	87
4	45
8	235
1	741
0	767
0	759
6	259
0	0
6	168
1	28
0	0
0	16
4	51
0	61
45	4
26	7
9	63
0	0
2	0
2419	1001
2	155
3	44
0	628
0	91
3	1
0	679
2	0
20	1524
25	1524
0	140
0	0
0	0
0	0
6	429
12	9
1	0
1	2
0	0
0	0
0	0
0	39
0	42
0	41
1	34
0	722
0	34
0	41
0	721
0	70
0	66
3	93
6	223
0	348
3	42
7	97
0	38
26	1183
0	13
405	6
15226	1707
0	1142
0	1545
5	769
0	0
39	497
3	117
0	133
0	486
0	432
0	466
0	93
9	4
0	53
0	39
14	34
0	24
0	122
0	96
1	31
0	99
0	71
0	0
0	0
0	0
1	0
4	3
0	0
0	11
0	11
0	11
0	11
0	2
0	2
1	2
0	4
0	0
0	4
0	0
0	2
0	4
0	1
5	3
0	11
0	21
4	22
0	3
48	29
0	29
474	277
1	60
0	89
2	128
9	0
5	0
0	0
0	93
5	93
0	33
0	27
4	14
0	15
1	1
3	1
4	1
116	21
11	21
1	2
877	450
12	318
0	318
6	133
1	49
19	5446
4	1299
31	5425
0	599
1	132
0	674
0	1275
28	5423
0	891
1	15
0	0
3	1
0	0
0	1
0	0
0	0
2	975
0	209
0	422
40	2
1	899
0	137
0	82
0	794
0	363
39	933
0	246
12	83
17	5
95	72
2	57
0	53
24	13
3	5
1	2
0	17
218	11
0	3
16	9
0	0
4	6
0	0
0	0
4	2896
0	1610
17	1329
45	54
3	511
160	375
622	146
0	0
9	727
1	910
84	1007
52	1031
153	541
77	469
22	201
0	13
22	29
0	43
0	0
1	3
1	1361
1	3
3	0
1	1
0	0
6	43
4	52
5	1
0	1
1	29
0	43
0	33
7	2
0	4
0	0
2	0
0	0
0	0
31	17
0	4
2	3
6	16
1	3
0	0
0	5
0	3
0	6
0	0
3	0
273	439
0	272
0	154
0	70
0	19
191	82
0	54
1	55
35	45
2	33
9	134
11	83
1	245
15	215
0	262
0	62
7	80
0	51
0	0
0	1368
1	1257
0	1400
5	598
0	439
2	205
17	287
0	131
0	509
3	41
0	121
4	327
0	172
0	165
2	136
15	2432
10	557
1	556
1	1452
0	1613
13	1166
1	1180
3	451
54	166
0	99
2	106
1	62
1	0
0	0
0	0
0	6
0	0
1	6
8	0
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	2
3641	5615
1	1357
1	4259
2	388
11	357
0	7
1	349
0	333
2	288
0	21
2	23
3	122
0	0
0	14
0	14
0	0
0	0
2	21
0	0
0	0
0	19
0	20
0	1
0	0
3	1
0	0
0	0
3	33
74	33
3	31
0	0
1	240
0	191
0	291
0	318
0	174
10	41
5	60
0	0
0	0
448	147
0	52
2	107
8	140
936	4259
12	438
32	1739
31	309
1	238
0	83
0	344
2	53
2	160
5	64
4	406
2	827
0	1547
0	102
0	35
5	1055
0	18
26	0
160	2094
22	985
3	2062
1	1777
18	402
0	152
0	104
0	359
11	99
0	182
14	94
0	34
2	10
1910	467
17	170
13	284
12	21
0	31
0	29
0	4
19	15
0	0
54	657
1	623
0	298
13	162
4	0
5	199
1	450
13	445
0	336
0	353
0	322
68	34
3	3709
0	4203
8	3976
8	3161
0	2612
2	1348
0	980
0	1047
25	1017
0	0
0	0
1	0
17	911
0	290
9	195
6	1296
28	16
0	150
0	999
0	1000
11	708
31	16
0	673
0	462
0	69
0	958
32	14
0	57
0	99
0	66
0	328
0	52
0	328
6	328
0	57
0	328
0	36
0	328
0	84
0	328
34	0
3	177
5	132
0	93
0	9
0	57
1	44
3	8
1	29
1	0
0	0
1737	42
0	39
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
4	2
0	0
0	0
0	0
0	3
0	3
2	3
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	8
0	8
0	8
4	14
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
390	141
5	141
857	0
0	0
37	0
7	28
1	28
375	1333
0	0
26	1245
181	374
0	1124
0	5737
0	5732
0	5736
8	409
4	933
21	617
0	13
0	76
0	81
1	138
0	146
0	145
0	28
0	25
0	4
0	0
0	189
0	186
0	51
1	3
0	4
0	3
6	2
0	0
9	6073
792	5419
0	868
28	460
1	1204
0	1809
10	1453
17	583
476	700
11	702
6	237
0	126
5	353
28	52
4	6665
0	7753
1	7913
82	7502
0	7142
2	715
0	0
7	686
2	1
13	1996
0	1056
31	634
0	281
0	0
0	0
0	2
0	0
0	0
173	131
297	1044
0	1033
1	84
0	723
0	677
0	691
3	500
0	124
0	166
0	78
0	0
0	49
0	32
0	30
7	0
0	2
0	0
0	0
0	0
20	18
0	100
0	0
2	312
0	19
35	651
110	56
19	67
0	554
2	109
0	568
4	317
0	22
1	0
0	278
0	129
0	52
1	87
0	16
0	77
0	71
0	72
1	25
1	46
0	0
0	201
0	204
4	207
0	204
0	212
2	206
0	200
0	148
0	32
0	14
0	6
0	0
2	0
1	2461
0	2695
136	1301
4	194
7	2270
6	317
0	65
17	266
0	292
0	240
126	1047
5	292
2	221
0	249
1	62
0	0
1	1
0	0
0	1
10	77
131	149
0	8
0	18
0	19
0	1
0	10
0	7
0	4
0	1
0	1
0	13
0	7
0	6
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	3
0	0
0	3
0	3
0	295
1	253
0	319
1	317
0	110
0	136
0	180
12	295
6	10
11	294
57	135
59	116
0	49
3	7781
60	7784
44	2525
10	1934
1	1902
5	3
0	0
3	0
3	0
1	0
0	0
0	0
3	31
2	0
2	1315
0	1427
0	250
0	1424
3	0
10	40
5	40
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	114
0	287
82	321
0	328
0	0
1	267
0	76
0	0
0	0
0	7
0	0
0	0
3	5
2	5
0	3
440	5721
98	5721
0	34
0	0
0	338
0	0
6	1010
4	1577
167	1078
2	1951
1	1951
2	817
2	234
2	55
0	0
0	0
0	0
45	2
0	2
190	12
0	12
0	4
3	5
0	1465
312	9500
0	9668
2	5187
22	9813
0	9824
0	6520
0	5981
0	2868
13	1798
0	2924
0	311
61	524
13	524
0	23
6	61
158	59
1	18
0	34
0	0
0	25
17	4
16	8
1	6
3	2
0	2
0	2
0	0
0	1
1	240
0	351
0	192
0	71
0	228
1	214
2	53
2	42
3	19
2	50
0	33
3	3
1304	80
7	74
10	0
44	2365
10	1466
88	915
5	5
0	1
0	1
0	0
204	19430
18	1350
14	19370
156	10490
45	16978
7	3300
0	3300
0	2601
1	183
99	14
5	14
128	1215
47	130
11	1143
181	885
0	266
2	405
6	437
0	527
9	610
2	316
7	183
2	677
0	413
0	545
0	540
0	539
0	222
1	532
7	79
0	372
0	350
0	204
0	234
0	222
0	189
3	30
15	63
0	58
1	23
2	391
0	334
1	379
0	248
12	121
4	57
22	136
4	34
0	36
883	0
10	25
0	0
1	0
0	0
2	8
1	331
2390	1144
13	1120
0	162
464	3018
0	2899
5	3298
54	1702
3	951
1	1752
2	1149
1612	2214
0	2318
1603	1999
0	1350
91	1306
1	651
11	339
81	707
4	213
0	0
1	0
0	1
0	1
0	1
1	2
3	3
3	0
327	169
0	146
0	145
1	61
3	42
8	4
8	0
1	41
0	22
0	7
0	41
0	3
0	29
4	27
0	3
1	5
1	497
0	506
1	459
23	488
7	111
0	85
3	59
4	23
0	53
0	42
4	8
0	2
0	425
819	416
5	109
5	225
12	361
4	97
15	76
3	539
0	480
5	489
0	487
653	555
0	143
0	539
0	116
0	106
1	68
0	69
1	1
1	14
0	0
0	14
0	0
0	0
0	550
2	471
6	6166
0	432
0	894
0	327
275	872
0	4768
20	673
0	4197
0	5781
3	3177
0	644
0	419
6	564
3	936
0	1111
22	336
12	394
3	125
4	202
19	346
0	0
2644	4147
1	581
0	4147
3	155
0	0
0	237
1	237
0	122
0	16
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
2	8
241	775
3	669
3	114
17	37
89	16
6	0
1	841
0	523
0	1717
0	558
0	373
0	1219
28	1210
0	1078
0	183
0	230
3	192
0	936
0	227
0	153
0	134
0	128
1	0
16	6
0	9
0	0
0	10
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	72
9	5
5	14
0	13
46	26
24	5
2	16
960	1583
18	999
1	1049
3	1334
8	507
0	61
0	8
0	4
5	8
0	2
0	5
0	5
0	5
0	5
0	0
0	72
0	2
1	807
230	930
2	150
15	952
3	10
62	933
1	51
0	109
4	243
0	269
7	0
0	150
0	158
0	125
0	0
1	28
1	104
2	12
0	35
0	38
0	3185
14	3172
0	3221
0	173
0	2357
6	482
1	96
0	1
1	1
15	1
0	310
0	1252
0	203
0	246
3	1151
0	247
0	451
32	63
0	505
0	371
0	304
0	740
2	1195
0	121
0	240
0	1243
4	321
0	338
5	249
7	1237
74	1141
1	331
24	1014
0	12
3	496
0	85
232	560
8	0
264	5
0	0
46	27
1	3794
0	0
0	0
2	10454
21	10436
462	8988
0	9803
1	8409
2	3195
28	2058
0	0
68	248
0	248
0	0
0	27
0	23
0	17
0	23
0	28
0	0
0	0
0	2
12	2
0	2
2	0
9	14
0	12
0	2
0	0
0	0
0	0
0	1038
0	137
15	1026
6	652
22	96
0	0
0	0
1	0
119	309
2	309
0	0
0	0
0	0
0	0
6	66
0	17
0	6
1	3
0	63
0	25
0	60
0	58
0	8
0	11
0	9
0	16
4	5
3	5
0	0
0	1
0	1
0	0
0	0
0	0
6	22
3	6
9	2060
1	1989
0	2174
0	1219
0	60
0	1632
0	0
0	1299
17	24
45	149
309	628
6	628
8	264
0	543
1	303
0	534
0	368
7	472
0	377
0	368
0	376
0	462
0	172
0	134
0	113
0	90
0	105
2	57
6	0
0	0
0	0
0	54
0	54
0	20
1	16
0	0
0	15
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
4	13
0	8
0	771
0	153
0	12
3	58
0	274
0	342
0	237
20	152
12	48
13	759
0	119
0	96
0	95
0	52
0	63
0	71
0	92
0	133
0	77
6	42
2	72
0	79
0	141
0	569
1	94
3	5
7	0
8	516
0	5197
0	8678
21	4384
1	11925
0	19946
10	12191
20	21188
110	11943
151	4864
0	0
1	34
0	60
0	924
0	93
0	881
1	721
0	109
0	883
1	88
1	495
2	843
1	51
0	642
1	16
0	88
3	53
0	0
2	15
1	97
1	27
0	170
0	0
0	2
0	0
0	0
0	0
0	0
84	0
0	3238
2	197
64	4178
0	2948
2	97
1	2972
0	1525
0	3863
0	310
1	2
1	178
28	90
1	391
1	1520
2	366
6	1360
33	1304
1	9
0	55
1	175
0	36
6	169
0	43
0	0
812	391
0	385
0	186
0	177
9	61
67	0
0	0
775	433
0	275
1	215
0	213
3	2
0	82
349	156
0	82
5	1461
1	0
2808	1727
6	1457
44	261
2	8
0	8
0	3
1	0
0	0
184	69
2	69
57	0
15	397
78	615
1	102
3	131
7	218
0	46
0	0
0	37
4	1487
0	1
1	1
1	2285
3	2228
0	0
3	1655
67	1910
0	247
0	0
0	694
0	694
0	684
0	688
0	62
0	284
0	214
0	384
0	217
2	3
31	13
35	608
38	598
0	61
0	65
0	64
3	68
1	11
5	62
25	46
0	16
0	15
0	29
31	35
1	41
0	182
0	312
3	309
0	58
0	277
0	30
3	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
59	0
3883	840
1	803
1	0
1	0
1	589
23	590
2	21
3	15
1	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	254
0	0
24	141
0	144
3	144
4	0
0	0
0	0
0	3
0	0
0	3
0	0
0	0
0	0
87	285
0	189
5	104
0	98
0	269
0	111
1	0
0	0
13	34
1322	325
3	254
7	211
4	0
4	22
12	80
3	0
0	0
62	2231
8	1817
2	2254
0	1099
2	0
1	215
0	65
0	43
0	27
0	7
0	7
0	21
7	68
0	11
0	14
0	56
4	32
643	2197
0	841
1	2072
7	1811
0	859
2	246
2	222
0	134
25	200
1	32
0	191
0	0
387	22
0	21
2	1905
4	1853
0	1894
1	680
4	562
0	256
18	502
2	0
0	158
2	5
0	652
0	0
0	2
0	0
0	51
0	51
0	16
2	661
27	3770
0	3691
40	163
12	457
0	379
11	1256
457	1199
3	342
696	1244
338	7
0	0
1854	0
2	213
122	271
0	261
0	24
3	61
2	31
345	1302
7	200
2	1011
6	256
15	862
0	0
0	51
0	980
0	0
1	0
0	577
0	4069
317	1339
0	1056
4	0
40	1039
16	4099
223	1331
0	16
23	0
0	1213
19	3935
9	2212
3	1613
1	18
0	1241
0	0
1	525
10	451
79	6
26	277
10	87
0	14
0	256
0	269
3	47
0	26
0	88
