UniqueCount	AmbigCount
0	74
0	970
0	106
0	97
6	150
3	300
1	473
3	59
3	134
1	71
40	1996
0	23
593	9
21514	2407
1	1596
0	2108
6	1084
0	0
79	717
4	143
0	171
0	633
0	547
0	617
0	158
15	11
0	58
0	50
22	46
0	25
0	150
0	109
1	51
0	146
0	99
0	0
0	0
0	0
0	0
7	3
0	0
0	19
0	20
1	20
0	20
0	2
0	3
0	3
0	16
0	0
0	17
0	0
0	11
0	17
0	9
5	6
0	15
2	35
2	36
0	2
59	44
0	44
597	405
1	72
0	146
4	187
8	0
5	0
0	0
1	114
9	114
0	42
1	29
3	11
0	21
4	0
4	2
4	2
155	36
18	36
2	2
1299	663
22	437
6	437
11	230
2	60
16	8552
9	2061
57	8526
0	885
0	217
2	1006
1	2047
46	8522
0	1375
1	45
0	0
1	5
1	0
0	1
1	5
0	1
1	1463
0	308
0	601
71	3
8	1318
0	194
3	128
0	1161
0	539
63	1407
1	361
9	135
24	3
71	115
5	91
0	89
40	20
2	7
1	4
0	22
335	9
1	4
18	16
2	2
6	18
0	0
0	5
0	4179
1	2306
15	1851
72	94
6	797
270	555
1001	254
0	0
16	1067
1	1321
145	1438
59	1475
213	750
117	642
24	257
0	24
51	44
0	25
0	0
1	1
2	2130
0	1
2	0
1	1
0	0
7	25
7	97
3	3
0	2
3	42
0	63
0	59
12	2
0	4
0	0
2	2
0	0
0	0
35	35
0	11
0	8
7	28
1	10
0	0
1	10
0	5
0	10
0	0
4	0
315	706
1	463
0	260
1	116
0	45
266	132
1	85
5	100
69	96
6	54
8	181
17	121
0	349
40	314
0	364
0	86
9	95
0	75
1	0
0	2105
5	1904
0	2145
5	947
0	691
4	332
25	438
0	217
0	736
7	57
0	193
6	447
0	231
0	231
2	220
15	3772
7	950
5	941
6	2167
0	2358
28	1754
3	1743
4	620
51	239
0	148
8	146
0	87
0	0
0	0
0	0
3	4
0	0
0	4
15	0
0	0
0	5
1	0
0	0
0	0
0	0
0	0
1	0
5739	8892
1	2151
6	6747
2	552
15	513
0	8
4	501
1	480
1	397
0	41
3	23
10	147
0	0
2	26
0	26
0	0
0	0
4	17
0	0
0	0
0	13
0	14
0	0
0	0
3	1
0	0
0	0
9	35
96	34
3	31
0	0
1	364
0	290
0	482
1	516
0	259
10	72
4	107
0	0
0	0
694	237
0	83
0	171
18	247
1238	6095
21	661
54	2540
45	480
0	383
2	140
0	522
0	97
1	227
2	89
7	592
3	1112
0	2193
1	125
0	60
7	1502
0	15
26	0
255	3407
28	1549
15	3354
2	2876
16	680
5	209
0	154
0	463
11	133
1	297
13	166
0	123
1	53
2964	780
17	295
19	468
30	32
0	44
0	38
1	11
36	20
0	0
74	973
5	925
1	440
5	259
8	0
11	289
3	714
34	702
0	510
0	562
0	520
106	79
5	5555
0	6308
11	5971
14	4858
0	3989
1	2073
0	1469
0	1589
30	1541
0	0
0	0
2	0
26	1366
0	371
16	356
13	1960
40	14
4	231
1	1518
1	1531
22	1092
39	29
0	1044
0	747
0	98
0	1463
49	19
0	74
0	130
0	85
0	444
0	70
0	445
18	445
0	74
0	445
0	56
0	446
0	116
0	445
37	0
3	208
6	169
0	92
0	5
0	80
4	64
3	15
0	36
0	0
0	0
2604	79
2	68
2	0
0	0
0	0
0	2
0	2
0	2
0	2
0	2
0	2
1	1
0	1
0	4
0	1
0	1
0	1
0	1
0	0
0	1
2	5
0	0
1	0
0	0
0	8
0	8
4	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	9
0	9
9	18
0	0
0	0
0	0
0	0
0	0
3	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
524	218
10	218
1487	0
1	0
54	0
4	28
1	28
590	2088
0	2
31	1950
334	674
0	1755
0	8787
0	8779
0	8785
20	602
1	1402
31	969
0	22
0	77
0	93
1	173
0	178
0	182
0	34
0	29
0	8
0	0
0	253
3	242
0	71
2	6
0	12
2	11
5	5
1	0
13	9062
1139	8104
2	1342
33	705
0	1708
0	2658
14	2168
21	874
679	1071
21	1077
18	342
0	220
5	536
48	118
4	9788
0	11355
2	11601
122	10909
0	10413
5	1003
0	0
17	1023
2	0
10	2833
0	1509
56	966
0	422
0	0
0	0
4	2
0	0
0	0
189	198
460	1636
0	1607
3	126
0	1111
1	1031
0	1070
2	749
0	185
0	259
1	87
0	0
0	74
0	57
0	56
4	0
1	0
0	1
0	2
0	4
33	18
0	136
0	0
3	452
4	22
28	953
141	96
16	110
0	834
3	155
0	839
1	419
1	36
0	0
0	379
1	184
0	84
3	131
0	29
0	110
0	106
0	108
0	32
0	68
0	0
0	273
0	283
5	291
0	282
0	292
3	280
0	278
0	220
0	53
0	21
0	4
0	1
0	1
0	3766
0	4117
184	1982
2	279
10	3477
12	501
2	111
15	423
0	498
2	409
203	1609
10	453
0	317
0	368
2	134
0	0
2	1
0	0
0	1
14	89
170	166
0	4
0	28
1	16
0	1
0	15
1	4
0	5
0	2
0	2
1	9
0	5
0	5
1	29
0	0
0	0
0	0
1	4
0	0
0	0
0	1
0	0
1	1
0	0
0	1
0	1
0	0
0	9
1	9
0	431
0	379
0	464
1	463
0	148
0	194
0	265
19	432
5	11
24	431
72	192
99	152
0	84
0	12079
112	12081
78	3751
21	2851
0	2938
5	4
0	0
2	0
5	0
2	0
0	0
0	0
10	52
0	1
6	2018
0	2128
0	328
0	2141
4	0
17	69
6	69
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	152
0	383
116	442
1	455
0	0
4	356
0	92
0	0
0	0
0	9
0	2
0	2
6	11
0	11
1	10
705	8295
138	8295
0	61
0	0
1	501
0	1
4	1442
10	2386
260	1624
1	2725
0	2725
5	1073
3	318
0	78
0	0
0	0
0	0
60	1
2	0
273	11
0	11
0	4
6	15
0	2283
564	15186
0	15454
1	8341
27	15677
0	15684
0	10402
0	9623
0	4508
35	2682
2	4496
1	507
91	745
26	745
0	28
10	89
203	89
0	32
0	43
0	0
0	33
13	3
26	8
1	7
3	1
0	0
0	0
0	0
0	0
0	303
0	435
0	217
0	93
2	287
0	278
2	78
2	56
2	29
5	50
0	39
3	7
2004	105
5	98
13	0
58	3698
18	2278
135	1446
7	9
0	1
0	1
0	0
237	29035
23	1835
37	28980
223	15899
67	25530
12	5236
0	5236
0	4121
3	237
121	13
15	13
248	1845
48	221
11	1705
225	1347
0	468
5	664
11	748
2	848
10	1005
2	534
7	345
4	968
0	586
0	769
0	792
0	786
0	328
1	766
16	99
2	505
0	480
0	272
0	336
0	328
0	250
3	44
18	78
0	71
0	32
0	520
4	443
10	503
0	336
18	157
15	81
11	168
5	50
5	36
1319	0
14	31
0	1
0	0
0	0
0	10
0	482
3994	1699
22	1652
0	222
810	4643
0	4461
6	5012
72	2579
7	1418
6	2650
3	1732
2429	3289
0	3478
2323	3003
0	2004
133	1936
2	1022
18	477
137	1004
10	268
0	0
0	0
0	7
2	7
0	2
1	1
5	2
5	0
477	228
3	188
0	184
0	92
3	44
13	8
5	0
1	52
0	34
0	8
0	51
0	7
0	41
4	36
0	4
1	6
1	737
0	748
0	674
30	706
13	185
0	133
4	104
6	21
0	84
3	70
8	16
0	1
0	651
1191	632
3	158
11	337
17	562
2	147
27	111
3	880
1	804
6	782
0	808
1042	892
0	221
0	879
0	166
0	156
0	72
0	118
2	0
0	28
0	0
0	28
0	0
0	0
0	823
4	705
8	9542
0	605
0	1309
5	477
395	1189
0	7461
16	957
0	6495
0	8956
4	4968
0	902
0	580
5	875
9	1513
0	1882
44	587
15	723
8	190
13	323
22	562
0	0
4232	6474
3	905
0	6474
1	237
0	0
1	328
2	328
0	182
0	40
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	5
383	1324
3	1177
8	155
15	45
134	30
12	0
1	1334
0	839
0	2675
0	901
0	594
3	1932
32	1889
0	1694
0	283
0	353
8	311
0	1413
0	349
0	223
0	200
0	193
5	0
19	18
0	16
0	1
0	19
0	19
0	2
0	1
0	2
0	2
0	2
0	2
0	2
0	119
12	10
12	24
0	22
48	29
28	8
7	25
1571	2676
10	1705
1	1776
2	2188
5	893
0	102
0	18
0	10
5	18
0	6
0	11
0	13
0	11
0	11
0	2
0	121
0	3
6	1256
337	1452
0	237
27	1487
4	13
52	1452
0	92
1	193
2	374
0	418
3	0
0	236
0	253
0	188
1	2
1	26
4	159
2	13
0	64
2	72
0	4772
24	4755
0	4819
0	252
0	3580
6	750
1	124
0	2
1	2
17	5
0	377
0	1793
0	233
0	295
2	1638
0	297
0	586
38	63
1	740
1	446
0	405
0	1027
4	1680
0	124
0	284
0	1786
3	432
0	433
3	302
9	1784
97	1638
3	394
29	1528
0	13
6	722
0	111
380	808
13	0
425	3
0	0
45	26
7	5500
0	0
0	0
3	15745
20	15728
719	13642
0	14818
4	12623
10	4598
43	3048
0	0
91	397
2	395
0	0
0	61
0	55
1	23
0	34
0	56
0	0
0	0
0	2
18	4
0	2
2	2
11	26
0	19
0	1
1	0
0	0
0	0
0	1618
0	242
19	1606
10	1069
16	156
1	2
0	2
0	1
167	489
9	489
0	1
1	1
0	0
0	0
3	86
0	19
0	11
0	8
1	85
0	24
0	83
0	85
2	7
0	10
0	10
0	22
4	9
3	19
0	4
0	6
0	6
0	0
0	0
0	0
4	24
3	8
8	3029
0	2878
0	3185
0	1803
0	81
0	2464
0	0
0	1939
23	38
63	249
414	964
17	964
12	423
0	747
4	446
0	736
0	538
6	660
0	550
0	538
0	549
3	651
0	213
0	157
0	128
0	89
0	108
0	47
7	3
0	0
0	3
0	69
0	69
0	33
0	26
0	0
2	19
0	6
0	6
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	1
5	9
0	5
0	1246
7	257
0	12
4	106
1	437
0	548
0	379
26	252
14	79
13	1228
0	207
0	175
0	180
0	91
0	107
0	133
0	168
0	233
0	150
8	76
4	134
0	150
0	233
0	908
0	146
5	15
5	0
9	826
0	7715
0	13662
19	6636
4	18751
1	31339
10	19194
31	33203
167	18770
255	7851
0	0
0	61
0	96
0	1392
0	158
0	1317
0	1083
0	140
0	1320
1	135
1	776
3	1267
1	82
0	975
2	28
0	114
3	57
0	0
1	20
3	137
3	70
0	226
1	0
0	1
0	0
0	0
0	0
0	0
111	0
0	4782
2	322
81	6226
0	4333
0	139
1	4369
0	2219
0	5815
1	470
3	5
5	284
30	104
1	582
4	2332
3	523
8	2057
49	1999
0	18
0	98
9	245
0	37
12	241
3	53
0	0
1281	562
0	559
0	269
0	234
14	80
83	1
0	0
1154	646
7	414
9	313
0	305
3	3
1	132
486	258
3	146
10	2226
4	0
4529	2688
11	2222
77	456
1	15
0	15
2	14
1	0
0	3
297	82
3	82
109	0
15	544
96	880
0	123
2	203
9	336
0	61
1	1
0	53
8	2375
1	1
0	0
3	3436
4	3351
0	0
1	2495
75	2867
0	327
3	2
0	1106
0	1106
0	1098
0	1098
0	102
0	461
0	345
0	598
0	360
3	0
48	17
56	963
52	929
0	52
0	56
0	57
5	65
1	7
2	57
30	55
0	12
1	15
0	30
34	41
4	54
0	200
0	365
4	364
1	86
0	337
0	41
3	28
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
79	0
5561	1344
1	1282
3	0
3	0
0	799
27	803
2	30
3	29
0	20
0	1
0	1
0	1
0	1
0	0
0	0
0	0
1	385
0	0
37	214
3	213
7	215
3	0
0	0
0	0
0	6
0	0
0	6
0	0
0	0
0	0
135	427
0	293
10	176
0	157
0	398
0	186
4	0
0	0
26	50
2006	459
3	351
12	295
8	0
7	25
19	126
6	0
0	0
99	3356
18	2816
3	3400
0	1688
6	0
2	387
0	107
0	72
0	45
0	5
0	20
0	29
7	118
0	16
0	21
0	90
13	53
1038	3279
0	1326
1	3083
11	2709
1	1232
3	392
4	355
0	193
32	279
0	46
1	304
0	0
644	37
0	34
2	2805
6	2716
0	2784
0	1045
2	839
2	396
16	753
1	0
1	241
3	2
0	1035
0	0
0	3
0	0
0	53
0	53
2	15
3	1054
36	5786
0	5716
69	270
19	621
0	552
18	1786
704	1706
3	447
1145	1771
476	4
0	0
2502	0
0	336
207	432
0	416
1	51
1	95
