UniqueCount	AmbigCount
12	11
0	0
0	0
0	0
0	0
0	0
0	0
4	2
0	2
0	2
5	11
0	1
0	1
0	1
0	1
0	1
0	0
2	0
0	0
0	0
0	0
0	0
0	0
3	4
0	0
0	0
0	0
0	3
0	0
0	0
0	0
10	12
0	0
0	0
1	3
0	0
0	0
0	0
2	239
11	248
0	605
5	651
9	666
0	533
5	27
1	49
34	60
0	357
19	51
0	40
0	369
0	0
0	121
0	10
6	2
0	363
0	367
0	79
0	91
12	107
0	28
0	363
0	2
0	22
0	351
0	140
3	0
6	38
24	82
0	5
0	61
0	39
0	67
1	6
1	6526
5882	15027
490	15043
0	14666
8	11544
5	10246
0	6553
0	6529
1	0
24	17
0	9
12	124
10	10
11	119
0	3
3	2
0	20
4	19
1610	4368
0	98
43	4262
5	1680
12	52
32	50
0	0
799	0
2	2097
0	2042
1	2042
1	2042
0	1962
0	1961
0	2132
1	2132
0	1166
2	31
19	0
8	17
0	5
0	2
54	21
0	8
3	2
3	7
0	12
0	0
0	0
0	0
0	1
3	1
0	0
0	1
0	6
0	9
0	3
0	0
0	7
1	0
0	2
0	4
0	5
0	1
0	73
34	95
0	57
0	64
0	65
0	61
0	52
0	31
0	21
0	40
0	26
0	24
0	36
0	37
1	6
0	20
0	19
0	17
0	22
0	6
1	433
0	463
0	463
0	465
1	472
0	472
6	229
0	378
0	404
2	413
1	413
3	342
0	1
1459	345
8	185
15	80
0	0
0	0
2	60
0	83
1	4
0	4
0	3
0	1
0	393
2	325
2	994
0	299
145	580
74	345
0	391
0	196
0	1244
75	1370
0	221
1	243
1	185
1	99
1663	298
0	298
139	560
32	3
9	506
76	125
0	375
6	352
37	337
6	83
30	2054
0	1183
35	3396
0	2374
0	444
59	839
3	735
0	300
33	523
2	344
4	228
2	18
0	0
0	14
0	0
0	0
2	13
55	0
264	842
1	1318
0	1126
0	1621
10	547
7	1285
0	1053
10	903
0	365
0	0
0	430
6	354
0	579
18	65
0	0
0	0
3	0
0	0
0	0
0	0
12	1
10	0
31	0
0	372
0	249
0	80
3693	835
70	839
40	0
4	315
4	97
0	404
0	401
0	404
1	393
2	29
3	15
1	16
0	0
0	19
2	1
0	1
0	1
267	251
0	237
0	15
2	49
0	0
0	4588
10	1313
13	6293
2	6226
2	4892
32	2175
4	6118
0	5396
6	1988
10	4118
0	0
73	3
5	5
42	8
0	93
1443	828
122	708
9	483
16	310
13	1
1	49
0	0
0	0
0	0
0	0
1	1
0	0
0	14
0	14
0	0
0	12
0	4
3	5176
16	4613
1	181
0	1948
4	2803
69	3278
0	295
6	189
1	349
2	74
1	72
9	61
0	257
0	0
0	0
19	771
0	47
0	0
0	0
0	117
6	62
15	68
1	6
1	7
0	0
0	0
1	0
1	1
43	72443
632	61838
1	23095
1	0
190	7212
404	7231
30	1484
39	15
35	0
0	0
1	51
0	0
0	0
0	0
0	0
12	5
0	0
0	0
0	0
0	1
3	0
22	12
0	0
2	1
0	1
0	1
1	4
0	1
0	1
0	1
0	0
0	0
699	42
8	2
0	22
1025	14
0	0
1	2
14	19
0	1
24	61
2	42
0	0
510	855
6	799
0	454
179	165
0	100
0	165
0	126
11	0
42	34
0	34
1	27
0	0
0	0
946	596
19	3
504	324
6	936
7	837
11	4
2	112
0	565
0	576
6	592
0	0
0	0
191	0
6	0
0	319
0	331
0	23
4	26
19	5613
17	2406
40	4940
22	5613
2	339
0	0
12	9
0	0
422	472
0	0
19	473
0	275
0	134
22	376
340	1146
0	1143
1	908
1	151
9	0
23	109
105	261
0	212
1	28
13	0
0	0
0	0
5	12
0	37
2	13
0	10
81	2579
4	239
514	2432
0	0
0	0
1	44
4	432
0	399
35	328
1	202
1	0
4	374
1	74
495	2543
0	3151
180	4352
0	2
31	2499
0	3882
1	3854
0	3850
8	0
0	107
1	4
0	51
1	223
0	229
2	726
1	82
0	2
0	3
9	6
1	16
6	36
0	34
0	11
1	1841
4	9
8	762
1009	4322
0	1421
3	1258
10	1816
12	447
5	1643
7	471
6	0
0	112
0	46
0	252
48	413
0	35
10	241
0	155
0	260
0	25
8	309
5	19
4589	1255
2	11
6	865
234	1258
2	11
839	289
6	289
0	7
0	0
232	400
0	15
3	0
2	21
20	364
4	8
9	269
11	62
0	48
0	0
0	0
10	17
0	22
0	27
0	5
0	25
1	0
0	2417
116	13708
2	9843
0	3661
0	3514
4	5257
1	1236
6	2568
4	2803
2	4151
3	2653
0	7452
0	4690
0	1994
0	3436
0	3944
0	2507
0	3978
16	765
0	2258
0	2100
0	2059
0	1209
2	800
0	958
0	622
0	204
0	1748
0	3440
0	2283
0	1046
4	521
2	364
2	1166
0	713
0	439
3	4
56	206
0	199
0	0
11	6
0	5
57	1125
1022	2713
5	642
16	745
4	1495
30	579
3	4615
9	4965
145	2021
0	199
26	0
98	469
0	670
8	298
0	136
61	51
13	384
3	393
8	20
7	20
19	2927
2980	3236
0	539
16	599
6	406
60	309
3	93
0	0
0	0
0	0
0	0
0	0
0	0
0	1
794	249
4	204
7	102
76	77
0	0
0	0
0	0
6	0
35	13
1	13
25	11
6	14
3	113
32	109
1	31
0	23
0	6
0	0
0	785
0	276
0	1006
5	365
0	965
0	363
0	792
0	285
7	184
18	91
3	38
1	80
2	2266
0	2261
0	1846
0	1688
0	1664
4	1093
49	1152
31	1038
15	406
130	23
3	534
2	283
0	266
43	26
0	413
4	610
2	472
0	629
0	307
0	423
0	303
0	397
0	150
12	104
4	3
6	8
0	3
4	12
0	1
0	1
0	0
0	956
0	902
0	945
0	749
0	0
2	360
0	326
0	350
0	297
0	281
6	219
0	78
0	64
0	83
0	72
30	42
0	29
0	47
0	18
2	0
1	1126
0	1151
14	61
0	451
3	133
1	133
10	154
24	74
6	38
0	3
8	4
0	3
0	0
0	0
0	0
0	0
1	0
0	2
1	0
0	0
386	1256
0	1244
40	1042
0	837
3	386
1	487
3	563
745	2278
5	292
1	505
2	215
13	1086
3	6389
11	200
1	6655
0	166
14	434
3	433
0	0
0	255
62	512
36	468
0	460
0	0
14	123
3	236
1	0
1	155
0	0
0	9
0	9
0	5
0	0
0	3
0	8
0	8
0	0
0	0
0	9
0	9
0	0
0	0
0	0
0	0
0	3132
0	3127
1	22
1	38
3	2423
14	962
6	373
1	70
1	1090
0	10
0	44
0	46
0	555
0	28
0	2
0	0
315	108
0	34
0	0
2	90
1	0
8	16
6	0
1	0
0	0
0	0
0	0
5	8
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	54
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	6
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	6
0	1
1	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
6	0
0	0
0	1
0	1578
0	1578
0	1598
0	1575
1	100
9	466
1	303
0	896
0	765
0	306
0	590
3	452
0	0
0	0
1	0
2	58
4	520
0	2728
4	2618
4	233
0	80
0	50
2	2622
0	2550
1	32
0	114
2	131
0	128
1	22
0	9
0	311
0	0
0	0
0	0
156	393
0	319
0	213
0	0
26	836
0	91
0	838
0	187
32	20
0	18
0	331
0	318
0	58
6	326
1	312
0	344
0	0
0	0
0	0
0	0
0	194
0	21
0	184
0	11
1	84
1	79
0	19
2	45
6	5
37	53
2	4
0	40
4	72
0	0
15	50
0	51
0	50
1	8
1	9
0	37
3	19
0	14
0	4
1	4
30	19
1229	385
1	385
0	1
4	21
0	0
0	1
0	0
1	0
2	0
0	0
0	0
0	0
0	0
70	640
0	682
3	543
7	623
0	174
4	388
1	316
0	252
0	177
1	116
5	59
5	334
0	1087
0	1121
0	1115
20	365
0	0
4	244
0	42
0	0
0	19
5	95
0	115
75	16
21	7
9	90
0	0
0	0
3419	1370
7	216
5	51
0	857
3	126
11	2
0	952
4	0
63	2360
29	2360
1	181
0	0
0	0
0	0
6	636
14	12
0	1
0	0
0	0
0	0
0	0
0	53
0	68
0	78
0	42
0	1180
0	43
0	57
7	1179
0	115
0	119
2	133
10	324
1	565
0	84
3	160
2	96
87	1978
1	25
1011	15
23488	2799
1	1978
0	2619
7	1330
0	0
99	724
5	159
0	177
0	765
0	654
0	735
0	176
12	15
0	80
0	79
31	55
0	47
2	184
0	127
3	61
0	199
0	151
0	0
0	0
0	0
0	0
7	2
0	0
0	12
0	12
0	12
0	12
0	3
0	3
0	2
0	16
0	0
0	17
0	0
0	13
0	17
0	9
7	9
0	20
2	51
10	57
0	8
95	80
0	80
832	470
11	91
0	177
6	202
7	0
3	0
0	0
1	90
6	90
0	31
1	17
1	9
0	11
2	3
5	4
1	4
113	33
3	33
2	4
1238	592
26	401
5	401
14	198
0	55
12	6489
8	1459
28	6469
1	669
0	164
0	760
2	1444
27	6464
4	1000
0	36
0	0
2	1
0	0
0	0
0	5
0	2
0	1557
0	354
0	640
58	0
6	1399
0	176
0	105
0	1235
0	550
78	1482
2	401
20	144
45	7
151	159
5	129
3	126
49	25
2	15
0	10
0	26
565	14
1	6
24	10
0	1
5	8
0	0
1	4
2	3291
0	1757
20	1444
71	50
2	872
314	720
831	164
1	0
16	1058
5	1300
120	1428
93	1496
202	781
87	677
32	293
0	21
36	34
0	56
0	0
4	1
1	1529
0	0
6	0
0	0
1	0
16	56
8	83
4	4
0	4
1	29
0	49
0	47
5	3
0	4
0	0
4	1
0	0
0	0
34	22
0	10
0	8
11	21
1	8
0	2
0	10
0	6
0	9
0	0
8	0
297	640
0	413
3	227
0	101
0	32
231	128
0	86
5	95
73	89
6	51
8	169
12	108
5	490
44	426
0	518
0	131
8	155
0	109
0	0
0	1947
1	1754
0	1986
6	825
0	587
5	300
23	437
0	222
0	757
2	54
0	179
2	471
0	204
0	200
0	210
19	3945
10	1019
2	1016
2	2250
0	2518
22	1820
4	1813
5	612
108	335
0	191
7	203
7	134
1	0
0	0
0	0
0	3
0	0
2	3
15	0
0	0
0	7
0	0
0	0
0	0
0	0
0	0
0	1
5295	7810
1	1990
5	5822
3	615
16	571
0	3
0	554
2	530
1	436
1	38
7	41
16	179
1	0
0	8
0	8
0	0
0	0
8	33
2	0
0	0
0	25
0	27
0	2
1	0
7	1
0	0
0	0
8	44
95	42
1	40
0	0
1	388
0	331
0	519
0	564
1	300
1	67
3	99
0	0
0	0
782	208
1	65
1	151
17	255
2030	8890
24	748
115	2988
75	534
0	437
0	124
0	631
9	98
6	318
21	127
19	830
14	1798
0	3679
1	195
0	94
13	2750
0	31
34	0
328	3709
18	1729
5	3656
0	3087
17	684
4	233
0	165
1	535
4	160
1	338
22	162
1	110
6	47
2279	674
28	247
21	404
25	29
0	42
0	40
4	7
37	19
0	0
88	1163
2	1106
2	505
15	302
3	0
7	337
0	598
25	593
0	420
0	463
0	451
45	62
5	4819
0	5481
21	5142
15	4156
0	3391
3	1773
0	1296
0	1378
22	1289
0	0
0	0
3	0
18	1316
0	447
16	327
16	1912
61	20
3	221
2	1485
0	1499
28	1078
56	37
0	1063
0	744
0	121
1	1425
72	27
0	86
0	150
0	98
0	530
0	78
0	530
15	530
0	87
0	531
0	51
0	530
0	131
0	530
45	0
2	254
3	198
0	138
0	9
1	92
1	66
1	13
1	35
0	0
1	0
3408	86
3	78
11	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1
0	0
0	0
0	0
0	0
0	0
0	1
2	7
0	0
0	0
0	0
0	16
2	16
1	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	16
0	18
1	18
9	42
0	0
0	2
0	5
1	4
0	4
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
777	289
9	289
1348	0
1	1
92	0
5	57
0	57
536	2095
0	2
64	1966
237	569
0	1806
0	8279
0	8274
0	8278
15	583
2	1346
39	895
0	10
0	94
0	101
3	232
0	254
0	248
0	33
4	26
0	8
0	0
0	467
5	437
0	134
2	13
1	26
7	22
8	6
0	0
12	8840
1399	7950
1	1266
46	675
4	1723
0	2596
23	2128
20	827
904	1036
22	1039
10	301
1	139
5	426
14	47
4	8897
0	10359
0	10609
97	9957
0	9479
5	913
0	0
16	956
4	3
18	2590
0	1310
63	849
2	399
0	0
1	0
3	4
2	0
0	0
205	183
467	1761
0	1732
2	150
0	1211
3	1113
0	1166
8	828
1	214
0	237
0	141
0	0
0	104
0	73
0	69
22	0
0	1
0	0
0	2
0	3
29	25
0	144
0	0
0	432
1	22
28	912
200	90
32	104
1	789
2	144
0	814
7	412
2	27
0	0
0	371
4	197
0	80
3	153
0	41
2	119
0	122
0	125
1	30
3	74
0	0
0	279
0	285
10	290
0	277
0	293
2	279
1	278
1	212
1	41
0	15
0	5
0	1
0	1
1	3526
0	3855
256	1871
6	257
13	3241
14	461
1	117
29	415
1	464
1	378
252	1506
9	428
0	318
0	342
2	91
0	0
0	0
0	0
0	0
20	176
439	367
1	12
0	44
1	54
0	5
0	34
1	9
0	14
0	3
0	5
0	28
0	17
0	17
0	19
0	0
0	0
0	0
6	2
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	5
0	0
0	8
0	8
0	550
0	473
0	578
1	569
0	181
0	215
0	342
30	552
17	20
26	552
106	218
122	187
0	100
1	10701
108	10705
51	3210
21	2409
1	2545
8	6
0	0
2	0
10	0
1	0
0	0
0	0
9	47
1	1
6	2084
0	2251
0	400
0	2260
13	0
27	108
11	108
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	219
0	528
142	618
2	631
0	0
6	502
0	148
0	0
0	0
5	17
0	0
0	0
10	9
5	9
1	8
680	8426
145	8426
0	48
0	0
0	461
1	0
8	1505
6	2362
271	1573
1	3092
2	3092
2	1172
3	327
2	81
0	0
0	0
0	0
113	3
0	7
351	13
0	11
2	11
15	22
0	2008
845	12935
0	13173
1	7251
19	13413
0	13422
0	8904
0	8314
0	3730
16	2336
0	3750
4	450
124	856
18	856
1	77
19	187
305	184
0	57
1	109
0	0
0	80
13	3
19	9
4	2
2	7
1	6
0	6
0	0
0	3
1	450
0	666
0	363
0	127
3	417
1	401
4	104
4	84
4	46
2	94
0	60
2	10
1680	93
1	84
30	0
54	3760
15	2330
92	1460
7	7
0	0
0	0
0	0
216	31930
34	1810
52	31865
331	17331
65	28041
7	4248
0	4248
0	3199
4	197
144	22
15	22
250	2291
77	234
16	2156
217	1351
0	437
2	577
5	761
0	847
9	915
4	502
8	310
3	999
0	588
0	756
2	804
3	799
0	299
0	770
13	120
1	457
0	461
0	232
0	327
0	321
0	266
5	56
24	96
0	97
0	48
2	833
11	686
5	809
0	539
38	222
5	139
30	273
5	102
5	61
1515	0
23	46
1	0
0	0
0	0
2	6
1	464
4254	1739
12	1700
0	196
751	4413
0	4289
7	4969
74	2367
12	1341
6	2402
3	1519
2727	3336
0	3487
2411	3129
0	2048
155	1965
2	935
21	570
129	1077
11	318
0	0
1	0
0	10
2	10
0	2
0	0
8	3
7	0
534	230
3	194
0	190
1	79
1	45
9	6
17	0
1	82
0	40
0	7
0	78
0	5
1	44
4	42
0	2
1	8
4	981
0	996
0	908
28	963
17	215
0	156
1	113
4	37
0	97
1	84
9	16
0	0
0	690
1389	665
11	171
14	393
22	598
4	148
20	102
4	792
0	726
5	699
0	730
959	812
0	179
0	791
0	144
0	126
0	69
0	90
2	0
0	36
0	0
0	36
0	0
0	0
0	804
7	676
4	9489
0	788
0	1331
3	555
828	1484
1	7355
24	1013
0	6395
1	8922
10	4850
0	1066
0	673
7	887
5	1483
0	1804
58	570
20	696
24	199
15	316
22	525
0	0
4764	6864
1	913
0	6864
6	242
0	0
0	345
5	345
0	168
0	29
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	8
386	1384
3	1230
1	168
25	59
160	33
13	0
6	1401
0	860
0	2781
0	934
0	640
4	2014
68	1974
1	1748
2	291
0	383
9	303
0	1490
0	377
0	198
0	172
2	166
13	0
36	19
0	33
0	0
0	36
0	36
0	2
0	0
0	2
0	2
0	2
0	2
0	2
0	110
13	16
10	42
1	40
61	35
64	14
9	44
1425	2788
18	1781
5	1842
10	2310
14	943
0	106
1	25
0	15
3	25
0	7
0	17
1	18
0	16
1	16
0	6
0	109
0	5
11	1222
293	1424
3	230
28	1083
2	10
86	1069
0	57
1	130
3	291
0	320
4	0
0	303
0	332
0	250
0	4
10	25
4	219
8	21
1	80
0	93
0	3862
21	3870
0	3907
0	217
0	2940
7	580
0	147
0	3
4	2
34	6
0	420
0	1954
0	310
0	355
0	1774
0	310
0	614
35	120
0	786
1	507
0	447
0	1104
5	1848
0	172
0	346
1	1940
3	467
0	483
13	340
8	1936
147	1770
3	450
48	1613
0	20
0	685
0	99
345	757
22	0
442	4
0	0
47	25
3	4695
0	0
0	0
1	13769
30	13764
706	12066
0	13104
9	11118
3	3941
36	2572
0	0
131	394
0	394
0	0
0	32
0	32
0	15
0	29
0	42
0	0
0	0
0	1
19	2
0	1
1	1
8	27
0	27
0	1
1	0
0	0
0	0
1	1350
0	146
9	1336
7	826
34	214
1	3
1	3
0	1
158	480
7	480
0	1
0	0
0	0
0	0
0	58
0	16
0	6
5	9
0	56
0	26
0	57
1	57
0	4
0	11
0	6
0	20
2	3
2	7
1	0
0	0
0	0
0	1
0	1
0	1
10	33
8	16
16	2746
0	2583
0	2876
0	1639
0	77
0	2220
0	0
0	1746
33	34
52	232
372	693
4	693
9	318
0	611
2	339
0	599
0	423
6	526
0	437
0	423
0	435
0	524
0	195
0	148
0	122
0	90
0	107
8	56
4	3
0	0
0	3
0	69
0	69
1	35
0	28
0	0
2	14
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	1
0	1
0	1
0	1
0	1
1	2
7	23
0	14
0	1054
7	246
0	17
6	96
0	392
0	487
0	325
45	240
19	83
11	1040
0	196
0	153
0	153
0	90
0	102
1	112
0	160
0	219
0	135
14	88
4	119
0	141
0	205
1	753
2	136
4	17
8	0
9	565
1	6320
0	11276
19	5198
1	15323
0	25024
16	15638
16	26347
168	15316
316	6782
0	0
0	62
0	118
0	1529
0	142
1	1459
1	1203
2	161
0	1459
0	139
4	852
4	1404
4	71
0	1086
8	24
1	138
3	66
0	0
1	11
3	171
0	59
0	251
0	1
0	1
0	0
0	0
0	0
0	0
230	0
1	5214
1	290
78	6751
0	4683
0	133
0	4720
0	2401
0	6356
1	520
5	12
1	339
68	155
0	602
6	2510
5	553
21	2240
77	2169
1	22
1	122
4	360
4	59
23	355
1	69
0	0
991	415
0	412
0	198
1	188
20	62
66	1
0	0
1201	690
1	433
8	344
0	330
5	1
0	110
376	237
3	144
6	1990
6	0
3943	2372
23	1986
86	374
3	11
0	11
1	15
0	0
0	2
263	83
14	83
94	0
33	656
84	1032
0	143
2	241
17	376
0	91
0	1
0	45
6	2234
0	3
1	1
5	3404
3	3339
0	0
0	2466
91	2794
0	349
0	5
0	835
0	836
0	851
0	834
0	73
0	370
0	270
0	434
0	310
7	2
39	31
54	759
44	732
0	70
0	76
0	77
7	89
0	9
4	76
28	74
0	20
0	27
0	31
37	44
2	68
0	289
1	550
9	530
1	92
0	498
0	50
1	28
0	2
0	2
1	1
0	0
0	0
0	0
0	0
0	0
75	0
5185	1270
1	1213
5	0
9	0
3	802
30	807
0	26
4	36
1	23
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	345
1	0
59	268
2	273
18	275
7	0
0	0
0	0
0	8
0	0
0	8
0	0
0	0
0	0
150	501
0	350
8	187
0	183
0	477
0	202
9	0
0	0
28	62
2188	496
6	385
8	321
4	0
13	19
27	140
5	0
0	0
68	2780
5	2314
6	2802
0	1398
1	0
3	314
0	117
0	85
0	56
0	9
1	17
0	27
1	130
0	17
0	16
0	106
12	68
966	3074
0	1213
4	2914
4	2551
0	1144
0	376
3	347
0	191
25	300
1	46
2	299
0	0
488	20
0	20
1	2704
5	2602
0	2689
0	1004
9	861
1	379
20	776
3	0
1	251
3	1
1	1069
0	0
0	2
0	0
1	59
1	60
1	10
4	900
30	4939
0	4881
53	220
16	515
0	458
11	1670
612	1598
5	380
901	1644
630	9
0	0
3663	0
2	316
212	399
0	379
0	26
5	98
3	48
551	1886
8	306
